 	スペース
撞	ジカドウチャク ノ ドウ，ツク
撤	テッタイスル ノ テツ
撥	ハネル，ハツ，テヘンニハツメイノハツノキュウジ
撩	リョウランノリョウ，テヘンニドウリョウノリョウノツクリ
撫	アイブスル ノ ブ，ナデル
播	デンパスル ノ ハ，マク
撮	サツエイスル ノ サツ，トル
撰	チョクセンワカシュウ ノ セン，エラブ
撲	ダボク ノ ボク
撹	カクランスル ノ カク
撻	ベンタツスルノタツ
撼	シンカンサセルノカン，テヘンニカンソウブンノカン
擁	ヨウリツスル ノ ヨウ
擂	ライ，テヘンニカミナリ
擅	ドクセンジョウノセン，テヘンニダンカノダンノツクリ
擇	センタクシノタクノキュウジ
操	ソウジュウスル ノ ソウ，アヤツル
擒	キン，テヘンニモウキンルイノキン
擔	タンニンノタンノキュウジ
擘	ヘキ，カベノツチノカワリニテ
據	キョテンノキョノキュウジ
擠	セイ，テヘンニヘソノツクリ
擡	タイトウスルノタイ，テヘンニダイドコロノダイノキュウジ
擢	バッテキスル ノ テキ
擣	トウ，テヘンニコトブキノキュウジ
擦	マサツ ノ サツ，スル
擧	センキョノキョ，アゲルノキュウジ
擬	モギテン ノ ギ
擯	ヒン，テヘンニライヒンノヒン
擱	カクザスルノカク，テヘンニテンシュカクノカク
擲	トウテキキョウギノテキ，ナゲウツ
擴	カクダイスルノカクノキュウジ
擶	セン，テヘンニタケカンムリニマエ
擺	ハイ，テヘンニヒメンスルノヒ
擽	リャク，テヘンニオンガクノガクノキュウジ
擾	ジョウラン ノ ジョウ，テヘン ニ ユウウツ ノ ユウ
攀	ガンペキヲトウハンスルノハン
攅	サン，アツメル，テヘンニサンセイスルノサン
攘	ソンノウジョウイノジョウ，ハラウ
攜	ケイタイスルノケイ，タズサエルノイタイジ
攝	セッセイスルノセイ，トルノキュウジ
攣	ケイレンヲオコスノレン
攤	タン，テヘンニコンナンナノナンノキュウジ
攪	コウランスルノコウ，ミダス
攫	イッカクセンキンノカク，ツカム
攬	ラン，テヘンニハクランカイノランノキュウジ
支	シエンスル ノ シ，ササエル
攴	ボク，ブシュノトマタ
攵	ボク，ブシュノノブン，ハイボクスルノハイノツクリ
收	シュウニュウノシュウノキュウジ
攷	コウ，ギコウテキナノコウノツクリノミギニノブン
攸	ユウ，ニンベンニタテボウニノブン
改	カイリョウ ノ カイ，アラタメル
攻	コウゲキ ノ コウ，セメル
放	ホウソウキョク ノ ホウ，ハナツ
政	セイジカ ノ セイ
故	コキョウ ノ コ，ユエ
效	コウカテキナノコウノキュウジ
敍	ジジョデンノジョノキュウジ
敏	ビンカンナ ノ ビン
救	キュウジョ ノ キュウ，スクウ
敕	チョクメイノチョクノキュウジ
敖	ゴウ，ゴウマンナノゴウノツクリ
敗	ハイボク ノ ハイ，ヤブレル
敘	ジジョデンノジョノイタイジ
教	キョウカショ ノ キョウ，オシエル
敝	ヘイイハボウノヘイ，ニジュウアシナシ
敞	カイグンコウショウノショウタレナシ
敢	ユウカンナ ノ カン，アエテ
散	サンポ ノ サン，チル
敦	チュウゴク ノ トンコウ ノ トン
敬	ソンケイ ノ ケイ，ウヤマウ
数	サンスウ ノ スウ，カズ
敲	スイコウヲカサネルノコウ，タタク
整	セイリスル ノ セイ，トトノエル
敵	テキミカタ ノ テキ
敷	シク，ザシキ ノ シキ
數	サンスウノスウノキュウジ
斂	イッテンニシュウレンスルノレン
斃	ノタレジニヲイミスルヘイシノヘイ
文	サクブン ノ ブン
斈	マナブ，ガクシュウノガクノイタイジ
斉	イッセイシャゲキ ノ セイ
斌	ヒン，ブンブリョウドウ ノ ブント ブ
斎	ショサイニコモル ノ サイ
斐	ヒ，カイノクニ ノ ニモジメ
斑	マダラ，ハンテン ノ ハン
斗	ホクトシチセイ ノ ト
料	リョウリスル ノ リョウ
斛	ヨウリョウノタンイノコク，ツノヘンニタンイノト
斜	ナナメ，シャメン ノ シャ
斟	シンシャクスルノシン，クム
斡	アッセンスル ノ アツ
斤	ショクパンイッキン ノ キン
斥	ハイセキスル ノ セキ，シリゾケル
斧	ドウグ ノ オノ
斫	シャク，イシヘンニパンイッキンノキン
斬	ザンシンナ ノ ザン，キル
断	ハンダン ノ ダン
斯	シカイ ノ ケンイ ノ シ，カク
新	アタラシイ，シンブン ノ シン
斷	ダンネンスルノダンノキュウジ
方	オヤカタ ノ カタ，ホウガク ノ ホウ
於	ナニナニニオイテ ノ オ
施	シセツ ノ シ，ホドコス
旁	ホウ，カンジノブシュノツクリ
旃	セン，ホウヘンニセンダンノキノセンノツクリ
旄	ケデツクッタハタカザリノボウ
旅	リョコウ ノ リョ，タビ
旆	オオキナハタヲイミスルタイハイノハイ
旋	センカイスル ノ セン
旌	ハタジルシヲイミスルセイ
族	スイゾクカン ノ ゾク
旒	ハタヲカゾエルタンイノリュウ
旗	コッキ ノ キ，ハタ
旙	ハタガヒルガエルサマノハンノイタイジ
旛	ハタガヒルガエルサマノハン
无	ム，ナイ，テンキヨホウノテンノヨンカクメヲオツニスル
旡	キ，ツマル，キトクケンノキ，スデニノツクリ
既	キトクケン ノ キ，スデニ
日	ニチヨウビ ノ ニチ，ヒ
旦	ガンタン ノ タン
旧	キュウレキ ノ キュウ
旨	ロンシヲ ノベル ノ シ，ムネ
早	ソウチョウ ノ ソウ，ハヤイ
旬	ゲジュン ノ ジュン
旭	キョクジツ ノ キョク，アサヒ
旱	カンバツノカン，ヒデリ
旺	ショクヨクオウセイナ ノ オウ
旻	ビン，アキゾラ，ニチヨウビノニチノシタニサクブンノブン
昂	ゲキコウスル ノ コウ
昃	ソク，ニチヨウビノニチノシタニソクブンスルノソク
昆	コンチュウ ノ コン
昇	ショウカクスル ノ ショウ，ノボル
昊	コウ，ニチヨウビノニチノシタニテンキヨホウノテン
昌	ショウ，ニチ ノ シタニ ニチ
明	セツメイ ノ メイ，アカルイ
昏	コンスイスル ノ コン
易	ボウエキ ノ エキ，ヤサシイ
昔	ムカシバナシ ノ ムカシ
昜	ヨウ，タイヨウケイノヨウノツクリ
星	ホシ，セイザ ノ セイ
映	エイガ ノ エイ，ウツス
春	ハルヤスミ ノ ハル，シュン
昧	アイマイナ ノ マイ
昨	サクネン ノ サク
昭	ショウワウマレ ノ ショウ
是	ゼヒ ノ ゼ
昴	スバル
昵	ジッコンノアイダガラノジツ，ニチヘンニアマデラノアマ
昶	チョウ，エイキュウノエイノミギニニチヨウビノニチ
昼	ヒルヤスミ ノ ヒル，チュウ
昿	コウ，ニチヘンニヒロイ
晁	チョウ，ニチヨウビノニチノシタニイッチョウエンノチョウ
時	ジカン ノ ジ，トキ
晃	ニチヨウビ ノ ニチ ノ シタニ ヒカリ，アキラ
晄	コウ，ニチヘンニヒカリ
晉	チュウゴクノコクメイノシン，ススムノキュウジ
晋	チュウゴク ノ コクメイ ノ シン，ススム
晏	アン，ニチヨウビノニチノシタニアンシンノアン
晒	サラシモメン ノ サラシ
晝	ヒルヤスミノヒル，チュウノキュウジ
晞	キ，ニチヘンニキボウノキ
晟	セイ，ニチヨウビノニチノシタニセイチョウスルノセイ
晢	セツ，コッセツスルノセツノシタニニチヨウビノニチ
晤	ゴ，ニチヘンニタゴサクノゴ
晦	ミソカ，ニチヘン ニ マイ
晧	コウ，ヒヘンニツゲル
晨	シン，ニチヨウビノニチノシタニジュウニシノタツ
晩	バンゴハン ノ バン
普	フキュウスル ノ フ
景	フウケイ ノ ケイ
晰	ズノウメイセキノセキ
晴	ハレ，セイテン ノ セイ
晶	スイショウダマ ノ ショウ
智	チ，シル ノ シタニ ニチヨウビ ノ ニチ
暁	アカツキ
暃	ニチヨウビノニチノシタニヒジョウグチノヒ
暄	ケン，ニチヘンニセンデンノセン
暇	キュウカ ノ カ，ヒマ
暈	メマイヲイミスルゲンウンノウン
暉	キ，ニチヘンニグンタイノグン
暎	エイ，ニチヘンニエイユウノエイ
暑	アツイサムイ ノ アツイ，ショ
暖	ダンボウ ノ ダン，アタタカイ
暗	アンキスル ノ アン，クライ
暘	ヨウ，ニチヘンニタイヨウケイノヨウノツクリ
暝	メイ，ニチヘンニメイフクヲイノルノメイ
暢	リュウチョウナ ノ チョウ
暦	セイレキ ノ レキ，コヨミ
暫	ザンテイテキ ノ ザン，シバラク
暮	オセイボ ノ ボ，クラス
暴	ボウリョク ノ ボウ，アバレル
暸	リョウ，メイリョウナノリョウノメノカワリニヨウビノニチ
暹	セン，シンポノシンノウエニニチヨウビノニチ
暼	ヘツ，イチベツスルノベツノメノカワリニヨウビノニチ
暾	トン，ニチヘンニチュウゴクノトンコウノトン
曁	キ，キトクケンノキノシタニガンタンノタン
曄	ヨウ，ニチヘンニチュウカナベノカ
曇	クモリ，ドンテン ノ ドン
曉	アカツキノキュウジ
曖	アイマイナノアイ
曙	アケボノ，ショ
曚	ボウ，ニチヘンニケイモウスルノモウ
曜	ニチヨウビ ノ ヨウ
曝	サラス，ニチヘン ニ ボウリョク ノ ボウ
曠	コウヤノコウ，ニチヘンニヒロイノキュウジ
曦	ギ，ウツクシイタイヨウヲイミスルニチヘンノギ
曩	ノウ，ヨウビノニチノシタニユズルノキュウジノツクリ
曰	イワクツキノイワク
曲	キョクセン ノ キョク，マガル
曳	エイコウスル ノ エイ，ヒク
更	ヘンコウ ノ コウ，サラニ
曵	フネヲエイコウスルノエイノイタイジ
曷	カツ、カッショクノカツノツクリ
書	キョウカショ ノ ショ，カク
曹	ソウトウシュウ ノ ソウ
曼	マンダラノマン
曽	キソジ ノ ソ
曾	キソジ ノ ソ ノ キュウジ
替	フリカエコウザ ノ カエル
最	サイショ ノ サイ，モットモ
會	カイシャノカイ，アウノキュウジ
月	ゲツヨウビ ノ ゲツ，ツキ
有	ユウメイジン ノ ユウ，アル
朋	ホウユウ ノ ホウ，トモ
服	ヨウフク ノ フク
朏	ヒ、ミカヅキ、ツキヘンニデル
朔	サクジツ ノ サク，ツイタチ
朕	チンオモウニ ノ チン
朖	ロウドクノロウノイタイジ、ツキヘンニカイリョウスルノリョウ
朗	ロウドク ノ ロウ
望	キボウ ノ ボウ，ノゾム
朝	アサヒ ノ アサ，チョウ
朞	キ、キホンノキノツチノカワリニツキ
期	キタイスル ノ キ
朦	モウロウトスルノモウ
朧	モウロウトスルノロウ
木	モクヨウビ ノ モク，キ
未	ミライ ノ ミ
末	ネンマツ ノ マツ，スエ
本	ホンモノ ノ ホン，モト
札	ナフダ ノ フダ，サツ
朮	ジュツ、ジュツゴノジュツノツクリ
朱	シュイロ ノ シュ
朴	ソボクナ ノ ボク
朶	ミミタブヲイミスルジダノダ
朷	トウ、キヘンニカタナ
朸	ロク、キヘンニチカラ
机	ツクエ
朽	ロウキュウカスル ノ キュウ，クチル
朿	シ、トゲ、シゲキスルノシノヒダリガワ
杁	イリ、キヘンニハイル
杆	カン、キヘンニホス
杉	スギノキ ノ スギ
李	リカニ カンムリヲ タダサズ ノ リ，スモモ
杏	アンズ，キョウリン ノ キョウ
材	ザイリョウ ノ ザイ
村	ムラ，シチョウソン ノ ソン
杓	シャクシジョウギ ノ シャク
杖	ハクジョウ ノ ジョウ，ツエ
杙	ヨク、キヘンニダイヒョウノダイノツクリ
杜	モリ，キヘン ニ ツチ
杞	キユウニオワルノキ
束	ヤクソク ノ ソク
杠	コウ、キヘンニズガコウサクノコウ
条	ジョウケン ノ ジョウ
杢	モク，キ ノ シタニ コウ
杣	ソマ、キヘンニヤマ
杤	トチギケンノトチノイタイジ、キヘンニマンネンヒツノマン
来	ライネン ノ ライ，クル
杪	ビョウ、コズエ、キヘンニスクナイ
杭	クイヲウツ ノ クイ
杯	カンパイ ノ ハイ，サカズキ
杰	ゴウケツノケツノイタイジ，モクザイノモクノシタニレンガ
東	トウザイ ノ トウ，ヒガシ
杲	コウ，アキラカ，ニチヨウビノニチノシタニジュモクノモク
杳	ヨウトシテシレナイノヨウ，ヨウビノモクノシタニニチ
杵	ウスキネ ノ キネ
杷	ショクブツ ノ ビワ ノ ハ，キヘン ニ トモエ
杼	ジョ、キヘンニヨテイノヨ
松	マツノキ ノ マツ，ショウ
板	コクバン ノ バン，イタ
枅	ケイ，キヘンニセイホウケイノケイノヒダリガワ
枇	ショクブツ ノ ビワ ノ ビ，キヘン ニ クラベル
枉	オウ、マガル、キヘンニオウサマノオウ
枋	ホウ、キヘンニセイホウケイノホウ
枌	フン、キヘンニハンブンノブン
析	ブンセキスル ノ セキ
枕	マクラ
林	シンリン ノ リン，ハヤシ
枚	マイスウ ノ マイ
果	ケッカ ノ カ，ハタス
枝	キノエダ ノ エダ
枠	ソトワク ノ ワク
枡	マス、キヘンニイッショウビンノショウ
枢	チュウスウ ノ スウ
枦	ハゼノキノハゼノイタイジ，キヘンニトジマリノト
枩	マツノキノマツノイタイジ
枯	カレル，コカツスル ノ コ
枳	カラタチ，キヘンニタダイマノタダ
枴	カイ，キヘンニユウカイハンノカイノツクリ
架	ジュウジカ ノ カ，カケル
枷	カ，キヘンニカソクドノカ
枸	ク，キヘンニハイクノク
枹	フ，キヘンニヒョウガフルノヒョウノシタガワ
柁	カジ，キヘン ニ ウカンムリ ニ カタカナ ノ ヒ
柄	ヒトガラ ノ ガラ
